groups_pas,groups_obs,ST07,ST08,ST09,ST10,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST18-2,soundspeed,synced_time,mean_BI
1913,17805,9667676.642152078,9667676.669389078,9667676.630526079,NA,9667676.61709608,9667676.606813079,9667676.680565078,NA,NA,NA,9667676.706953079,9667676.687614078,1478.1060824975425,2016-05-29 15:03:19.611118,28.6
1913,17806,9667705.517510079,9667705.544604078,9667705.505841078,NA,9667705.491736079,9667705.482129078,9667705.555836078,NA,NA,NA,9667705.582167078,9667705.563013079,1478.1068958031008,2016-05-29 15:03:48.486434,28.6
1913,17807,9667741.501909077,9667741.529072078,9667741.490161078,NA,9667741.476263078,9667741.466523077,9667741.540224077,NA,9667741.555309078,NA,9667741.566533078,9667741.547460077,1478.1077599346154,2016-05-29 15:04:24.470828,28.6
1913,17809,9667775.806998076,9667775.834328076,9667775.795303077,NA,9667775.781293077,9667775.771724077,9667775.845308077,9667775.897066077,NA,9667775.911591077,9667775.871787077,9667775.852595076,1478.1088273832552,2016-05-29 15:04:58.776029,28.6
1913,17810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9667806.896118077,NA,1478.1093865198761,2016-05-29 15:05:29.900423,28.6
1913,17811,9667858.413553078,9667858.440543078,9667858.401700078,NA,9667858.387723077,9667858.377984077,9667858.451711077,NA,NA,NA,9667858.478199078,9667858.458863078,1478.1098439930236,2016-05-29 15:06:21.382289,28.6
1913,17812,9667890.863032077,9667890.890385076,9667890.851267077,NA,9667890.837356078,9667890.827790078,9667890.901390076,9667890.952548075,9667890.917120075,9667890.968178075,9667890.927740075,9667890.908586076,1478.1108097646247,2016-05-29 15:06:53.832095,28.6
1913,17813,9667918.140382076,9667918.167488076,9667918.128503075,NA,9667918.114701075,9667918.105011076,9667918.178857075,NA,NA,NA,9667918.205043076,9667918.185874075,1478.1117755294167,2016-05-29 15:07:21.109316,28.6
1913,17814,9667979.055018075,9667979.081842074,9667979.042789076,NA,9667979.029575076,9667979.019433076,9667979.093206074,NA,NA,NA,9667979.120094074,9667979.100392073,1478.112588799297,2016-05-29 15:08:22.023738,28.6
1913,17815,9668013.129705073,9668013.156896073,9668013.117635073,NA,9668013.104205074,9668013.094235074,9668013.167890074,NA,NA,NA,9668013.194746073,9668013.175226074,1478.1134020640807,2016-05-29 15:08:56.098540,28.6
1913,17816,9668043.481272072,9668043.508222071,9668043.469229072,NA,9668043.455644073,9668043.445946073,9668043.519564072,NA,NA,NA,9668043.546172071,9668043.526735071,1478.1142153237677,2016-05-29 15:09:26.450251,28.6
1913,17817,9668066.449999072,9668066.47699307,9668066.437923072,NA,9668066.424497072,9668066.414680071,9668066.488320071,NA,NA,NA,9668066.51494207,9668066.495493071,1478.1150285783579,2016-05-29 15:09:49.418985,28.6
1913,17818,NA,9668090.52507307,9668090.48530207,NA,NA,9668090.46201007,9668090.53567907,NA,NA,NA,9668090.56282007,9668090.54295807,1478.1157401720363,2016-05-29 15:10:13.466315,28.6
1913,17819,9668116.63537507,NA,9668116.62335207,NA,9668116.609793069,9668116.59993407,9668116.67364407,NA,NA,NA,9668116.700613068,9668116.680838069,1478.1164009339711,2016-05-29 15:10:39.604239,28.6
1913,17820,9668147.06284307,9668147.090294069,9668147.050647069,NA,9668147.037331069,9668147.027345069,9668147.10111807,NA,NA,NA,9668147.12803907,9668147.10824607,1478.117163347408,2016-05-29 15:11:10.031650,28.6
1913,17821,9668170.181970067,NA,9668170.169638067,NA,9668170.156083068,9668170.146178069,9668170.220074067,NA,NA,NA,9668170.247410066,9668170.227105066,1478.1179257564647,2016-05-29 15:11:33.150483,28.6
1913,17822,9668194.448304066,NA,9668194.435314067,NA,9668194.421834067,9668194.412008066,9668194.485634066,NA,NA,NA,9668194.512590067,9668194.492772067,1478.1186373341627,2016-05-29 15:11:57.416313,28.6
1913,17824,9668221.132151067,NA,9668221.118558068,NA,9668221.105080068,9668221.095230069,9668221.168999067,NA,NA,NA,9668221.195988066,9668221.176055066,1478.11945056104,2016-05-29 15:12:24.099535,28.6
1913,17825,9668252.657625066,9668252.697981065,9668252.644437065,NA,9668252.630914066,9668252.621039066,9668252.694877066,NA,NA,NA,9668252.722022066,9668252.701972065,1478.1202129565586,2016-05-29 15:12:55.625344,28.6
1913,17826,9668277.954564067,NA,9668277.941399066,NA,9668277.927863065,9668277.918165065,9668277.991938066,NA,NA,NA,9668278.019509066,9668277.998846065,1478.1209753476978,2016-05-29 15:13:20.922470,28.6
1913,17827,9668306.659022065,9668306.686583064,9668306.647016065,NA,9668306.633203065,9668306.623482065,9668306.697209064,NA,NA,NA,9668306.724523064,9668306.704343064,1478.1217377342575,2016-05-29 15:13:49.627787,28.6
1913,17828,NA,NA,9668375.361098066,NA,9668375.347562065,9668375.337782064,9668375.411577066,NA,NA,NA,NA,9668375.418615066,1478.1223984658252,2016-05-29 15:14:58.342087,28.6
1913,17829,NA,NA,9668404.040416066,NA,9668404.026804065,9668404.016998066,9668404.090848066,NA,NA,NA,NA,9668404.097812066,1478.1229067184888,2016-05-29 15:15:27.021303,28.6
1913,17830,NA,NA,9668472.651300067,NA,9668472.637763066,9668472.627899066,9668472.701716067,NA,NA,NA,NA,9668472.708784068,1478.1234149691613,2016-05-29 15:16:35.632204,28.6
1913,17831,NA,NA,9668501.231919069,NA,9668501.21860407,9668501.208616069,9668501.282386068,NA,NA,NA,NA,9668501.289480068,1478.1239232178427,2016-05-29 15:17:04.212921,28.6
1913,17832,NA,NA,9668536.486147068,NA,9668536.472833069,9668536.462813068,9668536.53657307,NA,NA,NA,NA,9668536.543722069,1478.1244314645337,2016-05-29 15:17:39.467118,28.6
1913,17833,9668569.281769069,9668569.319540069,9668569.265809068,NA,9668569.25246507,9668569.24241807,9668569.316153068,NA,NA,NA,NA,9668569.323248068,1478.1250413578553,2016-05-29 15:18:12.246723,28.6
1913,17835,NA,NA,9668597.015939068,NA,9668597.002609069,9668596.992637068,9668597.066421067,NA,NA,NA,NA,9668597.073538067,1478.1257528966132,2016-05-29 15:18:39.996942,28.6
1913,17836,NA,NA,9668630.584592067,NA,9668630.571240067,9668630.561340068,9668630.635103067,NA,NA,NA,NA,9668630.642269067,1478.1262611361371,2016-05-29 15:19:13.565645,28.6
1913,17838,9668660.029969068,NA,9668660.014698068,NA,9668660.001379067,9668659.991355067,9668660.065075068,NA,NA,NA,NA,9668660.072271068,1478.126921844506,2016-05-29 15:19:42.995660,28.6
1913,17840,NA,NA,9668733.074123068,NA,9668733.060629068,9668733.050742067,9668733.124454068,NA,NA,NA,NA,9668733.131773068,1478.1275825495827,2016-05-29 15:20:56.055047,28.6
1913,17841,9668767.539861068,NA,9668767.526063068,NA,9668767.512659067,9668767.502842067,9668767.576439068,NA,NA,NA,NA,9668767.583709069,1478.1281416050297,2016-05-29 15:21:30.507147,28.6
1913,17842,NA,NA,9668798.636648068,NA,9668798.623395069,9668798.61345207,9668798.687315067,NA,NA,NA,9668798.715169068,9668798.694523068,1478.128751480992,2016-05-29 15:22:01.617757,28.6
1913,17843,9668823.120567067,NA,9668823.106821066,NA,9668823.093144067,9668823.083480068,9668823.157075066,NA,NA,NA,9668823.185250066,9668823.164291067,1478.129412176673,2016-05-29 15:22:26.087785,28.6
1913,17844,NA,NA,9668850.103460066,NA,9668850.090289066,9668850.080202065,9668850.153841065,NA,NA,NA,NA,9668850.161877066,1478.1300220467424,2016-05-29 15:22:53.084507,28.6
1913,17845,NA,NA,9668882.185932066,NA,9668882.172623066,9668882.162808066,9668882.236420067,NA,NA,NA,NA,9668882.243798068,1478.130530269544,2016-05-29 15:23:25.167113,28.6
1913,17846,9668908.593037067,NA,9668908.579080068,NA,9668908.565669067,9668908.555832068,9668908.629485067,NA,NA,NA,NA,9668908.636878068,1478.13108931229,2016-05-29 15:23:51.560137,28.6
1913,17848,9668963.629341068,9668963.655678067,9668963.616245069,NA,9668963.602556068,9668963.592972068,9668963.666619068,9668963.717240069,NA,9668963.695685068,9668963.693592068,9668963.673657067,1478.1320041041622,2016-05-29 15:24:46.597277,28.6
1913,17849,9668989.754984068,NA,9668989.743096069,NA,NA,9668989.71959607,9668989.793283068,9668989.844019068,NA,9668989.822306069,NA,9668989.800436068,1478.1328680687116,2016-05-29 15:25:12.723901,28.6
1913,17850,9669020.212653067,NA,9669020.200988067,NA,NA,9669020.177207068,9669020.250958066,9669020.301626066,NA,9669020.279928066,NA,9669020.258045066,1478.1335795644695,2016-05-29 15:25:43.181512,28.6
1913,17851,9669043.555581067,NA,9669043.543876067,NA,NA,9669043.520240067,9669043.594015067,9669043.64438407,NA,NA,9669043.622984068,9669043.601105068,1478.1342910563253,2016-05-29 15:26:06.524545,28.6
1913,17852,9669068.49901907,NA,9669068.48734307,NA,NA,9669068.463767068,9669068.53737607,9669068.587854069,NA,NA,9669068.56546907,9669068.54447607,1478.1350025442796,2016-05-29 15:26:31.468072,28.6
1913,17853,9669096.61297307,NA,9669096.60116807,NA,NA,9669096.57768607,9669096.65134507,9669096.70194407,NA,NA,9669096.679777069,9669096.65846907,1478.1357140283324,2016-05-29 15:26:59.581991,28.6
1913,17854,9669131.10416307,NA,9669131.09270707,NA,NA,9669131.06878607,9669131.142430069,9669131.19297907,NA,NA,9669131.17083307,9669131.14960607,1478.1364255084834,2016-05-29 15:27:34.073091,28.6
1913,17855,9669162.45543607,9669162.49055907,9669162.443589069,NA,NA,9669162.42019507,9669162.49370707,9669162.54419207,NA,NA,9669162.52136507,9669162.50082107,1478.1371878042655,2016-05-29 15:28:05.424500,28.6
1913,17856,9669187.51447407,9669187.54234607,9669187.502154069,NA,9669187.48809707,9669187.47842107,9669187.55196807,9669187.602463068,9669187.567582069,9669187.599854069,9669187.579051068,9669187.55919407,1478.1381533723668,2016-05-29 15:28:30.482726,28.6
1913,17857,9669215.875130069,NA,9669215.86357507,NA,9669215.85073907,9669215.840039069,9669215.913537068,9669215.964055069,NA,9669215.961776068,9669215.940761069,9669215.920688068,1478.1391697524107,2016-05-29 15:28:58.844344,28.6
1913,17858,9669250.811722068,NA,9669250.800209068,NA,9669250.786567068,9669250.776438069,9669250.850123068,9669250.900593068,NA,NA,9669250.877221068,9669250.857129069,1478.1400336691308,2016-05-29 15:29:33.780743,28.6
1913,17859,9669283.08290007,9669283.11145807,9669283.07107807,NA,9669283.057301069,9669283.04774407,9669283.12130207,9669283.17171307,NA,9669283.169326069,9669283.14865907,9669283.12845007,1478.140948398032,2016-05-29 15:30:06.052049,28.6
1913,17860,9669309.93214907,NA,9669309.92042007,NA,9669309.90634607,9669309.89696507,9669309.970468068,9669310.020794068,NA,9669310.019147068,9669309.997858068,9669309.977634069,1478.1419139383975,2016-05-29 15:30:32.901270,28.6
1913,17861,9669368.385470066,9669368.415394066,9669368.374140067,NA,9669368.359926067,9669368.350296067,9669368.423812065,9669368.474292064,NA,NA,9669368.451292064,9669368.431036064,1478.1428286541604,2016-05-29 15:31:31.354601,28.6
1913,17862,9669399.536342064,NA,9669399.524924064,NA,NA,9669399.501305064,9669399.574787064,9669399.625304062,NA,NA,9669399.602323063,9669399.581850063,1478.1436417295306,2016-05-29 15:32:02.505610,28.6
1913,17863,9669424.181877062,9669424.217210062,9669424.17069506,9669424.220756061,9669424.156212062,9669424.146633063,9669424.220248062,9669424.27067206,NA,NA,9669424.247606061,9669424.227320062,1478.1445056162456,2016-05-29 15:32:27.150938,28.6
1913,17864,9669451.67402906,9669451.70891406,9669451.66282806,9669451.71269406,9669451.64845506,9669451.63885306,9669451.71241606,9669451.762759058,NA,9669451.760454059,9669451.739909058,9669451.71950806,1478.14557276262,2016-05-29 15:32:54.643158,28.6
1913,17865,9669484.861511057,9669484.893162057,9669484.850184057,9669484.900202058,9669484.835987058,9669484.826358058,9669484.899997057,9669484.950284058,9669484.915298058,9669484.948078059,9669484.927455058,9669484.907036059,1478.1467415319105,2016-05-29 15:33:27.830663,28.6
1913,17866,9669513.581970058,9669513.621976057,9669513.569900058,NA,9669513.556429058,9669513.546874058,9669513.620367058,9669513.670679057,NA,NA,9669513.647268057,9669513.627434056,1478.147808660171,2016-05-29 15:33:56.551179,28.6
1913,17867,9669549.322366059,9669549.36344206,9669549.311224058,NA,9669549.296855059,9669549.287270058,9669549.36075406,9669549.41122206,NA,NA,9669549.387933059,9669549.36787906,1478.1487233343712,2016-05-29 15:34:32.291575,28.6
1913,17868,9669583.146753058,9669583.185594058,9669583.134872058,9669583.182709059,9669583.121285059,9669583.111471059,9669583.185138058,9669583.23575206,NA,NA,9669583.212284058,9669583.192211058,1478.1496888167449,2016-05-29 15:35:06.115776,28.6
1913,17869,9669613.17371806,9669613.208018059,9669613.16167106,NA,NA,9669613.138484059,9669613.21211106,9669613.262756059,NA,NA,9669613.239306059,9669613.219118059,1478.1506034778076,2016-05-29 15:35:36.142789,28.6
1913,17870,9669635.63014206,9669635.66248506,9669635.618172059,9669635.66865506,9669635.604778059,9669635.59501906,9669635.66856606,NA,NA,NA,9669635.69617206,9669635.67567206,1478.151467318276,2016-05-29 15:35:58.599324,28.6
1913,17871,9669658.836770061,9669658.869758062,9669658.824661061,NA,9669658.811631061,9669658.80145106,9669658.875023061,9669658.92556706,NA,NA,9669658.902545061,9669658.88213206,1478.152381966679,2016-05-29 15:36:21.805756,28.6
1913,17872,9669683.482806059,9669683.51454106,9669683.47063206,9669683.506644059,9669683.45758006,9669683.44738006,9669683.520983059,9669683.571434058,NA,NA,9669683.548627058,9669683.528100058,1478.1533474218227,2016-05-29 15:36:46.451685,28.6
1913,17873,9669711.058157058,9669711.089747058,9669711.046064058,NA,NA,9669711.022900058,9669711.096651059,9669711.14692206,NA,NA,9669711.123632059,9669711.103590058,1478.1542620570892,2016-05-29 15:37:14.027205,28.6
1913,17874,9669744.421042059,9669744.45219506,9669744.408919059,NA,NA,9669744.385703059,9669744.45943306,9669744.51014906,NA,NA,9669744.48627906,9669744.46642006,1478.1550750606943,2016-05-29 15:37:47.390008,28.6
1913,17875,9669773.591402061,9669773.622513061,9669773.579130061,NA,NA,9669773.55601806,9669773.629704062,9669773.68054706,NA,NA,9669773.656395061,9669773.636820061,1478.155888059204,2016-05-29 15:38:16.560323,28.6
1913,17876,NA,NA,NA,NA,NA,NA,NA,9669810.22829506,NA,NA,NA,NA,1478.1563453688352,2016-05-29 15:38:53.232600,28.6
1913,17877,9669845.610898059,9669845.641149059,9669845.59876906,NA,NA,9669845.57560906,9669845.649381058,NA,NA,NA,9669845.675829059,9669845.656415058,1478.1567518645866,2016-05-29 15:39:28.579914,28.6
1913,17879,9669878.926782059,NA,9669878.914624058,NA,9669878.901078058,9669878.891412059,9669878.96516206,9669879.015763061,NA,NA,9669878.99167506,9669878.97214406,1478.1576156641179,2016-05-29 15:40:01.895717,28.6
1913,17880,9669979.438936062,9669979.469046062,9669979.426581062,NA,9669979.412473062,9669979.403120061,9669979.476909062,9669979.527346063,NA,NA,9669979.503421063,9669979.483634062,1478.15847945789,2016-05-29 15:41:42.407425,28.6
1913,17881,9670012.024915064,9670012.056189064,9670012.013446065,NA,9670011.999205064,9670011.991025064,9670012.063589064,9670012.114268063,NA,NA,9670012.090062063,9670012.070358064,1478.1593940568507,2016-05-29 15:42:14.995330,28.6
1913,17882,9670039.567067062,9670039.597994063,9670039.555479063,NA,9670039.541649062,9670039.532245062,9670039.605756063,NA,NA,NA,9670039.632367063,9670039.612747064,1478.1602578388924,2016-05-29 15:42:42.536550,28.6
1913,17883,9670072.971651062,9670073.002643062,9670072.959833063,NA,9670072.945981063,9670072.939048063,9670073.010638062,NA,NA,9670073.039221061,9670073.036614062,9670073.017176062,1478.1611216150695,2016-05-29 15:43:15.943353,28.6
1913,17884,9670102.272713063,9670102.302962063,9670102.260741062,NA,9670102.247021062,9670102.237863062,NA,NA,NA,NA,9670102.337931063,9670102.318278063,1478.1619345757879,2016-05-29 15:43:45.242168,28.6
1913,17885,9670138.902015064,9670138.938835064,9670138.890052063,NA,9670138.876346063,9670138.867257062,NA,9670138.991930064,NA,9670138.969170064,9670138.967303064,9670138.947630065,1478.1627475311984,2016-05-29 15:44:21.871562,28.6
1913,17886,9670208.174096065,9670208.209351065,9670208.162428064,NA,9670208.148103064,9670208.139855064,NA,9670208.263302064,NA,9670208.241022063,9670208.239016064,9670208.219405064,1478.1636621000641,2016-05-29 15:45:31.144160,28.6
1913,17887,9670237.836459063,9670237.867572064,9670237.824432064,NA,9670237.810542064,9670237.801169064,NA,NA,NA,9670237.903245062,9670237.901636062,9670237.881909063,1478.1645258536837,2016-05-29 15:46:00.805474,28.6
1913,17888,9670275.38256606,NA,9670275.370731061,NA,9670275.356766062,9670275.347260062,NA,9670275.47155806,NA,9670275.449374061,9670275.44771406,9670275.42806706,1478.165338792959,2016-05-29 15:46:38.351565,28.6
1913,17889,9670312.787572062,NA,9670312.775531061,NA,9670312.761589061,9670312.752051061,NA,NA,NA,9670312.854302062,NA,9670312.832824063,1478.166050110738,2016-05-29 15:47:15.756356,28.6
1913,17890,9670350.03027706,NA,9670350.01833406,NA,9670350.004313061,9670349.994243061,9670350.06911706,NA,NA,9670350.097029062,9670350.095267061,9670350.07557906,1478.1667614244302,2016-05-29 15:47:52.998548,28.6
1913,17891,9670386.87168006,NA,9670386.85964206,9670386.89568906,9670386.84563706,9670386.836236062,NA,9670386.96131606,NA,9670386.938257061,9670386.936641062,9670386.916933062,1478.1676251572972,2016-05-29 15:48:29.840541,28.6
1913,17892,9670422.896278061,9670422.926051062,9670422.88446106,NA,9670422.87046306,9670422.861031061,NA,9670422.98526106,NA,9670422.96298406,9670422.961508062,9670422.941880062,1478.16853969177,2016-05-29 15:49:05.865336,28.6
1913,17893,9670457.493169062,NA,9670457.481199061,NA,9670457.46749206,9670457.45873006,NA,NA,NA,NA,NA,9670457.539318062,1478.1692509920874,2016-05-29 15:49:40.463035,28.6
1913,17894,9670488.870842062,NA,9670488.859080061,NA,9670488.844828062,NA,NA,NA,NA,NA,NA,9670488.924633062,1478.1697082544279,2016-05-29 15:50:11.849133,28.6
1913,17895,9670513.843179062,NA,9670513.830746062,NA,9670513.817276062,NA,9670513.881819062,NA,NA,NA,NA,9670513.888605062,1478.1701655150962,2016-05-29 15:50:36.821581,28.6
1913,17896,9670541.831734061,NA,9670541.819373062,NA,9670541.806019062,9670541.801385062,9670541.869887061,NA,NA,NA,NA,9670541.877397062,1478.170724387057,2016-05-29 15:51:04.805690,28.6
1913,17897,9670575.967121063,NA,9670575.954817062,NA,9670575.941349063,NA,9670576.005270062,NA,NA,NA,NA,9670576.013131062,1478.1712832566827,2016-05-29 15:51:38.945654,28.6
1913,17898,9670606.510689061,NA,9670606.497909062,NA,NA,NA,9670606.54864606,NA,NA,NA,NA,9670606.556642061,1478.1717405118582,2016-05-29 15:52:09.502214,28.6
1913,17899,9670654.536754062,NA,9670654.524569063,NA,9670654.510987062,9670654.501358062,9670654.575663062,NA,NA,NA,NA,9670654.583272062,1478.1722485711737,2016-05-29 15:52:57.505663,28.6
1913,17900,9670682.120506061,9670682.148782061,9670682.108301062,NA,9670682.094731063,9670682.085377062,9670682.158931062,NA,NA,NA,NA,9670682.168861061,1478.1729090453514,2016-05-29 15:53:25.089682,28.6
1913,17901,9670715.38429006,9670715.41253006,9670715.37205606,NA,9670715.35836306,9670715.34868206,9670715.423113061,NA,NA,NA,NA,9670715.432389062,1478.1736203215203,2016-05-29 15:53:58.352987,28.6
1913,17902,9670744.127447063,NA,9670744.114972062,NA,9670744.101404062,9670744.091897061,9670744.165483063,NA,NA,NA,NA,9670744.172887063,1478.1742807887988,2016-05-29 15:54:27.096202,28.6
1913,17903,9670813.064227061,NA,9670813.052152062,NA,9670813.038462061,9670813.028897062,9670813.102752062,NA,NA,9670813.131378062,NA,9670813.109761061,1478.1746364237247,2016-05-29 15:55:36.033202,28.6
1913,17904,9670841.870386062,NA,9670841.859068062,9670841.887982063,9670841.844503062,9670841.835114062,9670841.908822063,NA,NA,9670841.936900064,9670841.935614064,9670841.915859064,1478.1746364237247,2016-05-29 15:56:04.839419,28.6
1913,17905,9670877.871985063,NA,9670877.859887064,NA,9670877.846129064,9670877.836609064,9670877.910311064,NA,NA,9670877.938627062,NA,9670877.917605063,1478.1746364237247,2016-05-29 15:56:40.840914,28.6
1913,17906,9670912.01667306,9670912.057895059,9670912.004731061,NA,9670911.990859061,9670911.981310062,9670912.05519406,NA,NA,9670912.083253058,9670912.082534058,9670912.062140059,1478.1746364237247,2016-05-29 15:57:14.985615,28.6
1913,17907,9670942.606141057,9670942.647323055,9670942.594623057,NA,9670942.580396058,9670942.570921058,9670942.644669056,NA,NA,9670942.672876054,9670942.672260055,9670942.651751054,1478.1746364237247,2016-05-29 15:57:45.575226,28.6
1913,17908,9670966.204671053,9670966.245799053,9670966.193307053,NA,9670966.178948054,9670966.169352055,9670966.243127054,NA,NA,9670966.271294054,9670966.270435054,9670966.250113053,1478.1746364237247,2016-05-29 15:58:09.173657,28.6
1913,17909,9670991.654811054,9670991.695888055,9670991.643368054,NA,9670991.628996054,9670991.619579054,9670991.693189055,NA,NA,9670991.721412055,9670991.721124055,9670991.700287055,1478.1746364237247,2016-05-29 15:58:34.623884,28.6
1913,17910,NA,9671020.794305054,9671020.742079055,NA,9671020.727435054,9671020.717794055,9671020.791561054,NA,NA,9671020.819735054,NA,9671020.798687054,1478.1746364237247,2016-05-29 15:59:03.722099,28.6
1913,17911,9671057.229272053,9671057.270177053,9671057.217693053,NA,9671057.203361053,9671057.193788053,9671057.267450053,NA,NA,9671057.295762053,NA,9671057.274638053,1478.1746364237247,2016-05-29 15:59:40.198093,28.6
1913,17912,9671092.612567052,9671092.653540052,9671092.601020053,NA,9671092.586588053,9671092.577185053,9671092.650937052,NA,NA,9671092.679289052,NA,9671092.658080053,1478.1746364237247,2016-05-29 16:00:15.581490,28.6
1913,17913,NA,9671154.412301052,9671154.359895052,NA,9671154.345461052,9671154.335905053,9671154.409588052,NA,NA,9671154.437935052,NA,9671154.416805053,1478.1746364237247,2016-05-29 16:01:17.340210,28.6
1913,17914,NA,9671189.907165052,9671189.855021052,NA,9671189.840189053,9671189.830603052,9671189.904475052,NA,NA,9671189.932762053,NA,9671189.911549052,1478.1746364237247,2016-05-29 16:01:52.834908,28.6
1913,17915,NA,9671223.243113052,9671223.191277053,NA,9671223.177720053,9671223.167805053,9671223.241557052,NA,NA,9671223.269787053,NA,9671223.248578053,1478.1746364237247,2016-05-29 16:02:26.172110,28.6
1913,17916,9671252.202346055,9671252.237629056,9671252.190189054,9671252.221025055,9671252.176461054,9671252.166721053,9671252.240628056,NA,NA,9671252.268809056,9671252.268255057,9671252.247677056,1478.1746364237247,2016-05-29 16:02:55.171026,28.6
1913,17917,9671288.456446057,9671288.494200056,9671288.444405057,NA,9671288.430686057,9671288.420816056,9671288.494617056,NA,NA,9671288.522836056,9671288.522124056,9671288.501726056,1478.1746364237247,2016-05-29 16:03:31.425121,28.6
1913,17918,NA,9671323.367059056,9671323.320339056,NA,9671323.306715056,9671323.297014056,9671323.370702056,NA,NA,9671323.399063056,9671323.398282057,9671323.377765056,1478.1746364237247,2016-05-29 16:04:06.301319,28.6
1913,17919,9671355.400015054,9671355.433998054,9671355.387412054,9671355.419195054,9671355.373750055,9671355.363922056,9671355.437781055,NA,NA,9671355.466086054,9671355.464920055,9671355.444785055,1478.1746364237247,2016-05-29 16:04:38.368227,28.6
1913,17920,9671381.984261053,NA,9671381.971656052,9671382.003621053,9671381.957894053,9671381.948244054,9671382.021946052,NA,NA,9671382.050107053,9671382.048817053,9671382.029069053,1478.1746364237247,2016-05-29 16:05:04.952549,28.6
1913,17921,9671413.377134053,9671413.411630053,9671413.364538053,9671413.395907054,9671413.350930054,9671413.341253053,9671413.415023053,NA,NA,9671413.443130055,9671413.441849055,9671413.422084054,1478.1746364237247,2016-05-29 16:05:36.345558,28.6
1913,17922,9671438.510872055,9671438.546518054,9671438.498702055,9671438.529316055,9671438.484978056,9671438.475480055,9671438.549085055,NA,NA,9671438.577449054,9671438.576035054,9671438.556157054,1478.1746364237247,2016-05-29 16:06:01.479785,28.6
1913,17923,9671467.067529054,9671467.105330054,9671467.055320054,NA,9671467.041520054,9671467.031896053,9671467.105654053,NA,NA,9671467.133870054,9671467.132548055,9671467.112653054,1478.1746364237247,2016-05-29 16:06:30.036201,28.6
1913,17924,NA,9671502.488894055,9671502.438648054,NA,9671502.424848054,9671502.415194053,9671502.489041055,NA,NA,9671502.517198056,9671502.515810056,9671502.496195056,1478.1746364237247,2016-05-29 16:07:05.419499,28.6
1913,17925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9671535.648955056,NA,1478.174636423725,2016-05-29 16:07:38.653260,28.6
1913,17926,9671564.177164057,NA,9671564.164924057,NA,9671564.151421057,9671564.141615057,9671564.215393057,NA,NA,9671564.243644057,9671564.242167057,9671564.222520057,1478.1746364237247,2016-05-29 16:08:07.145920,28.6
1913,17927,9671599.595260058,NA,9671599.583151057,9671599.635196056,9671599.569448058,9671599.559811058,9671599.633680057,NA,NA,9671599.661870055,9671599.660330055,9671599.640663056,1478.1746364237247,2016-05-29 16:08:42.564116,28.6
1913,17928,9671632.770643055,9671632.811465057,9671632.758408055,NA,9671632.744680054,9671632.735115055,9671632.808861056,NA,NA,9671632.837195057,9671632.835776057,9671632.815991057,1478.1746364237247,2016-05-29 16:09:15.739420,28.6
1913,17929,9671661.508100057,9671661.546879057,9671661.496025058,NA,9671661.482421057,9671661.472732058,9671661.546531057,NA,NA,9671661.574617056,9671661.573288057,9671661.553588057,1478.1746364237247,2016-05-29 16:09:44.477037,28.6
1913,17930,NA,NA,9671697.172348056,NA,9671697.158747056,9671697.149128057,9671697.222718056,NA,NA,9671697.251144057,9671697.249853058,9671697.229934057,1478.1746364237247,2016-05-29 16:10:20.153433,28.6
1913,17931,NA,NA,9671760.806499057,9671760.858977055,9671760.792817056,9671760.783142056,9671760.856974056,NA,NA,9671760.885391057,9671760.886325056,9671760.864070056,1478.1746364237247,2016-05-29 16:11:23.787447,28.6
1913,17932,9671783.035270058,9671783.068184057,9671783.022502057,NA,9671783.008872056,9671782.999278056,9671783.072929056,NA,NA,9671783.101508055,NA,9671783.080123056,1478.1746364237247,2016-05-29 16:11:46.003583,28.6
1913,17933,9671805.677294055,9671805.712953055,9671805.664500056,NA,9671805.650825055,9671805.641212055,9671805.714885056,NA,NA,9671805.743425056,9671805.745457057,9671805.721979056,1478.1746364237247,2016-05-29 16:12:08.645517,28.6
1913,17934,9671829.201224055,NA,9671829.188485054,NA,9671829.174777055,9671829.165144056,9671829.238943055,NA,NA,9671829.267843055,NA,9671829.246040056,1478.1746364237247,2016-05-29 16:12:32.169449,28.6
1913,17935,9671854.477564057,9671854.510017058,9671854.464748057,NA,9671854.451025056,9671854.441371055,9671854.515104057,NA,NA,9671854.544263057,NA,9671854.522314057,1478.1746364237247,2016-05-29 16:12:57.445676,28.6
1913,17936,9671883.289622057,NA,9671883.276964057,NA,9671883.263166057,9671883.253687058,9671883.327274058,NA,NA,NA,NA,9671883.334512059,1478.174636423725,2016-05-29 16:13:26.257992,28.6
1913,17937,NA,9671919.10799806,9671919.06798606,9671919.11972406,9671919.05429206,9671919.04478306,9671919.11836206,9671919.16993406,NA,9671919.14751106,9671919.14849706,9671919.12545706,1478.1746364237247,2016-05-29 16:14:02.049088,28.6
1913,17938,NA,NA,9671983.228229059,NA,9671983.21456006,9671983.20509606,9671983.278720059,NA,NA,NA,9671983.305573057,9671983.285798058,1478.174636423725,2016-05-29 16:15:06.209401,28.6
1913,17939,9672006.016799059,NA,9672006.004325058,NA,9672005.990613058,9672005.981131058,9672006.05477506,NA,NA,NA,9672006.082142059,9672006.06185506,1478.1746364237247,2016-05-29 16:15:28.985436,28.6
