X,Y,top,sd_x,sd_y,pas_nr,DATETIME,sd_xy,X_filtered,Y_filtered,filtered_error,X_smoothed,Y_smoothed,smoothed_error
207.867451863915,124.963046464397,8076798.86449524,5.66601347446437,2.28798421307856,1610,2016-05-11 05:08:41.931780,6.110530292217568,207.24464761238738,124.04092231516837,5.160913810328753,207.05111325178422,123.83918608525454,4.0348717650058745
210.368361091667,122.39347329443399,8076833.682928,6.95485633920358,3.8293313462049903,1610,2016-05-11 05:09:16.765302,7.9393831786851266,209.9787471887595,123.04227074610458,6.397555584211238,209.37388986521674,124.570993587933,4.296144250239666
210.08168963278197,126.982645459964,8076866.52614999,5.85168383393268,2.36722493996798,1610,2016-05-11 05:09:49.595971,6.3123654527217825,210.44031205149804,125.98800276552231,5.556345685819397,212.23009883568199,126.16799506527184,3.97620562836039
215.881151007172,127.42647665629801,8076895.19680519,5.190339252757861,2.33532059720313,1610,2016-05-11 05:10:18.268583,5.691515075130717,214.64452466846785,127.33458666136632,4.915514182198113,216.38696388571188,127.6324712055942,3.8339368581506545
223.87691792337398,129.68056654775,8076930.76823528,6.28210033148476,2.36847287457313,1610,2016-05-11 05:10:53.844573,6.713750690368957,221.9500186378539,129.32383972119038,5.666331117968055,222.63289482352198,129.17526784707553,4.0632736231192546
229.295736804589,127.303919966908,8076963.81692203,5.8766580495478,2.4751138282417005,1610,2016-05-11 05:11:26.894871,6.3766212286812385,228.46790287798228,128.1213391297105,5.500285447617093,227.40336543782357,130.03618992478496,4.0263491537304485
230.01216618076901,131.417032360169,8076992.67108946,6.2386699707877895,2.60253663270041,1610,2016-05-11 05:11:55.750582,6.759748510777373,230.6862674566187,130.26122170682015,5.566710443888173,230.31502362004895,129.88268384045014,4.053054466487251
232.097806500679,127.701314057132,8077029.51037537,5.41845810881904,2.04561933851019,1610,2016-05-11 05:12:32.590468,5.7917395275611,232.3130690401234,128.44299426425343,5.1771592153577,234.43208238336842,124.67433359725138,3.9196787027716806
241.16085318960398,113.652007013003,8077065.21506298,5.21078407204032,1.59251065704626,1610,2016-05-11 05:13:08.293658,5.448702674787367,239.58632151070444,116.54966033858904,4.854544305398876,240.48964983552239,111.73776110311852,3.9765641426267937
247.775459169458,88.4481097055225,8077099.85743329,8.07593233621438,3.0071789302187204,1610,2016-05-11 05:13:42.931952,8.617645166602328,246.03114402523133,97.4899230083767,6.587672651673375,246.40310790942212,94.78043250607726,5.001819527129941
251.088764858111,77.5963078191261,8077131.17020487,10.893558855174598,6.26519125204709,1610,2016-05-11 05:14:14.271757,12.566711819560448,250.41289885283317,82.62146689800272,8.576865745577525,250.66189182668035,80.92153203532857,6.70249992414416
253.76455564880501,68.8300850484969,8077156.46390751,12.5786448111646,5.37411806406165,1610,2016-05-11 05:14:39.563141,13.678576324015298,253.29886066338926,72.00949661521307,9.32318072905872,253.29886066338926,72.00949661521307,9.32318072905872
492.95100058460406,28.7693237337897,8146146.16861988,62.5033306126443,34.1013502491751,1639,2016-05-12 00:24:29.482103,71.20090186570977,492.95100058460406,28.7693237337897,71.20090186570977,494.05674834881245,31.715044660193875,29.87877564376341
493.23160292668604,28.7839925153928,8146210.68758419,57.9145118469043,24.621941268273897,1639,2016-05-12 00:25:34.001250,62.93115821501736,493.319896991245,28.78860818018111,47.37904764899282,494.41245427284355,32.668557283114474,25.655028547590927
493.387482421493,28.790284176927,8146245.07336976,55.3115714199374,17.587349531807803,1639,2016-05-12 00:26:08.334998,58.04037212576101,493.38435435002356,28.791208834899553,37.34678278756698,494.67658986748125,33.97796506353469,22.62704616776194
493.021085297517,25.586929929925,8146275.89652022,52.93457840329829,5.94283491843728,1639,2016-05-12 00:26:39.147041,53.267127551640435,493.28120548752355,27.656587742815397,31.715587885371544,494.95704611318433,35.66652148930725,20.47806706077029
493.202740785433,30.8921473742913,8146301.08746124,50.976756043541606,14.148039229715,1639,2016-05-12 00:27:04.400776,52.90365460692021,493.2703015913512,28.564188047885764,28.62129232339492,495.20178588498936,37.39886245689685,19.261387906131784
493.407302973315,36.8440851499477,8146329.35009468,48.667259785690696,16.7739168609552,1639,2016-05-12 00:27:32.654443,51.47685365196812,493.31700634980814,30.87261987253027,27.059463199780343,495.44866571857193,39.59493368654095,18.42301795874237
493.66591580602994,44.288620373599905,8146364.70406402,45.58332675697601,15.11439376406,1639,2016-05-12 00:28:07.980236,48.023791781660684,493.43359003757206,35.15965011984932,26.47625370242153,495.591699136658,42.40931332948698,17.854179425478495
493.909136651023,51.31333458126821,8146398.06459711,42.4347045839607,4.594689766041401,1639,2016-05-12 00:28:41.336876,42.682728675357446,493.6142737630436,41.25205149969428,25.178675978460486,495.3425790812893,44.72728197144984,17.44729958999266
493.326479865195,63.0197032846512,8146492.41327771,31.8803302460322,16.014189841302098,1639,2016-05-12 00:30:15.722402,35.67645908535962,493.49050845729727,54.536228278874155,26.59702591096289,489.22277391048067,46.47287950778985,13.685884769445636
493.17092480199994,65.70289521883271,8146514.00944554,28.8634878412914,12.367713543947199,1639,2016-05-12 00:30:37.307480,31.401612517027072,493.3383525679252,60.35428497477397,21.40875279324486,485.7094911992824,45.332146951700516,12.381858193336877
487.42367640535,39.1435846757996,8146535.79848063,25.7635516428645,3.1691120133942,1639,2016-05-12 00:30:59.045723,25.957732262429733,490.6041861422242,51.3166586995479,17.616635852884755,480.9565721535624,43.61582024402961,11.272307634628634
478.01837357989797,32.3557890165408,8146557.1267935,23.678241307348102,3.47577597782928,1639,2016-05-12 00:31:20.353394,23.931989680280683,485.17051123014744,43.36471527835893,15.463305368812922,475.0057068635564,41.767882233945585,10.449309378017913
461.16211444008906,29.620063765962502,8146600.99050525,20.4069490661979,3.17518267965443,1639,2016-05-12 00:32:04.219494,20.65249029147751,471.50487063596677,35.042500258690296,15.11424994842517,458.75051423986673,38.463321558733064,9.067890744716347
454.148450047837,43.268695698158595,8146623.75541338,18.536242467196,2.55985167982358,1639,2016-05-12 00:32:26.980748,18.712165172031163,461.65616035402894,38.18543577658504,13.122067867685416,448.2313325890668,37.03095093701714,8.420810008966509
440.82136364105105,44.16173252293,8146646.93342945,18.1465941175464,3.33145648418987,1639,2016-05-12 00:32:50.173888,18.449863966247023,450.5437165879079,40.537202487808884,12.27546727056575,436.1338860493763,35.436329177884794,7.916572060335455
424.96042104912203,38.293342836236896,8146672.51249244,16.242821221614,2.50690927840996,1639,2016-05-12 00:33:15.702746,16.43514026004926,435.62334175866704,39.53453625078547,11.519769523642019,421.6616818893269,33.53288936579125,7.4678148511714095
407.499608996217,29.814034143713698,8146702.03857607,15.570807882624099,3.47182709880324,1639,2016-05-12 00:33:45.255591,15.953170265548264,418.0280493667239,34.540687846303705,11.345421856749077,404.55903150804255,32.15835781771261,6.923919379409091
390.925729138022,26.1846324989718,8146723.49312134,14.113683089760698,2.75424855325168,1639,2016-05-12 00:34:06.660993,14.379914306117614,401.3051594866291,29.756816984750294,10.234314884868981,392.998513870996,32.81926821991761,6.520858509447109
376.063852159176,27.8493901594303,8146745.08396711,13.2763106061535,2.6055020141117797,1639,2016-05-12 00:34:28.242027,13.529562596647551,385.1138410230135,27.941382681970566,9.529061300720189,383.12469894113167,35.68870441978885,6.213679312606582
367.946930978326,33.3169138034891,8146766.81778865,12.9862660049257,2.30845756089155,1639,2016-05-12 00:34:49.969862,13.18984765117195,372.65384081611364,29.822675796154314,9.183035320011543,375.84446899233325,41.0060169839775,6.036209602986124
367.365165288399,46.76530569406779,8146788.31522148,12.819061199301501,1.8880784183329198,1639,2016-05-12 00:35:11.483120,12.957359690354043,366.2224952858881,37.83919344312599,8.985751669402045,371.5356039621055,48.147098764511654,5.966304615278657
371.337780844877,63.090786563542096,8146809.61621375,13.5261400633898,7.9402956479362405,1639,2016-05-12 00:35:32.794032,15.684538883597241,364.66320122400475,48.67228521561081,9.662612685120825,369.70776353719947,55.88745956742944,5.962437175667582
372.37789660920896,66.1357186282692,8146831.18350006,11.4117813691255,1.4949441034490298,1639,2016-05-12 00:35:54.338367,11.509283726155893,367.5424637545461,60.31862853112853,8.659475116745876,369.58126325962684,63.07480186485692,6.064611230121846
371.27622896037,76.4643759032997,8146852.77194976,11.6753936287607,1.4350384352613899,1639,2016-05-12 00:36:15.947392,11.76325429875523,368.8931761598765,71.06526858699722,8.355253653712133,370.60294882660367,68.72868670970364,6.492396145004677
370.032221248902,71.176256132263,8146896.85584398,16.2884831332856,2.1691973432884,1639,2016-05-12 00:37:00.029404,16.43228833417485,369.27415119547726,76.52979144296188,11.408672404583859,375.59093324950726,74.598852419592,7.729183004403342
376.91135164625604,75.4460469856977,8146920.19530095,18.5434588548045,6.66676920594519,1639,2016-05-12 00:37:23.368398,19.70547329919194,372.15810263202053,77.74240762841006,12.027730050077464,379.754228962533,75.51524196171695,8.199878672912389
383.422029813151,73.3973458583601,8146944.24956027,19.893943328903898,11.4991796102017,1639,2016-05-12 00:37:47.484033,22.978253042416398,376.3176288042629,77.50710003748657,13.0825248618534,384.7717289185867,75.2658624493323,8.56990120593598
