,DATETIME,X,Y,HPE,X_outl,Y_outl,X_filtered,Y_filtered,filtered_error,URX,pas_nr
1967,2016-05-26 20:38:04,158.35253599844873,137.44277521409094,5.3,158.35253599844873,137.44277521409094,160.08211015760105,138.09185466652315,5.130117820607056,S10 S13 S14 S18-2 S8 S9,1883.0
1968,2016-05-26 20:38:30,144.5227276647929,126.14046270493418,4.8,144.5227276647929,126.14046270493418,146.1729816375612,128.84838055918496,4.178542968013059,S10 S13 S14 S18-2 S8 S9,1883.0
1969,2016-05-26 20:38:59,134.005445719813,119.05061308201402,4.6,134.005445719813,119.05061308201402,134.468196585114,120.06922542097806,4.0675133101393985,S10 S13 S14 S18-2 S8 S9,1883.0
1970,2016-05-26 20:39:21,121.9320703051053,110.02437329664826,4.7,121.9320703051053,110.02437329664826,123.725351633604,111.6632764170941,3.933639427501399,S10 S14 S16 S18-2 S8 S9,1883.0
1971,2016-05-26 20:39:43,122.55320933298208,100.58328447304666,4.5,122.55320933298208,100.58328447304666,120.83199810842027,102.17484898528461,3.806846771162476,S10 S13 S16 S18-2 S8 S9,1883.0
1972,2016-05-26 20:40:06,119.0012720656814,107.15828229300678,4.4,119.0012720656814,107.15828229300678,118.4770752704147,103.99524982326673,3.750144373635157,S10 S13 S14 S16 S8 S9,1883.0
1973,2016-05-26 20:40:31,108.50233755074441,111.64226082991809,4.5,108.50233755074441,111.64226082991809,110.52479384911605,109.35587549839045,3.8529103123518884,S10 S14 S16 S18-2 S8 S9,1883.0
1974,2016-05-26 20:40:59,93.58655234100297,111.32578744459897,4.4,93.58655234100297,111.32578744459897,96.22649537894738,111.55214309598873,3.8666596743550725,S10 S14 S16 S18-2 S8 S9,1883.0
1975,2016-05-26 20:41:35,74.21868016419467,109.88017103634775,4.4,74.21868016419467,109.88017103634775,76.11475107201382,110.55448892101724,3.9982969482344894,S10 S14 S16 S18 S18-2 S8,1883.0
1976,2016-05-26 20:42:09,70.36775958095677,114.66612770780921,4.4,70.36775958095677,114.66612770780921,69.10415283188357,113.81996884184392,3.969692757501731,S10 S14 S16 S18 S18-2 S8,1883.0
1977,2016-05-26 20:42:40,62.649999807938,124.79399824142456,4.3,62.649999807938,124.79399824142456,62.92919424446676,122.96817907966643,3.849701636044803,S14 S16 S17 S18 S18-2 S8,1883.0
1978,2016-05-26 20:43:30,47.72150587802753,124.92241598293185,4.2,47.72150587802753,124.92241598293185,48.64062686256004,125.5688450357058,3.9767812333389423,S15 S16 S17 S18 S18-2 S8,1883.0
1979,2016-05-26 20:43:59,35.29772666585632,120.78271021228284,4.2,35.29772666585632,120.78271021228284,36.91498280193811,121.96507270935452,3.726976408930039,S14 S15 S16 S18 S18-2 S8,1883.0
1980,2016-05-26 20:44:22,30.657702209544368,123.76557642314583,4.2,30.657702209544368,123.76557642314583,30.650286465063054,122.86780391262518,3.6032100926893462,S15 S16 S17 S18 S18-2 S8,1883.0
1981,2016-05-26 20:44:45,29.352865791646764,125.28611010499299,4.2,29.352865791646764,125.28611010499299,28.38334129388624,124.65498494427518,3.595376865640055,S15 S16 S17 S18 S18-2 S8,1883.0
1982,2016-05-26 20:45:08,36.732810023473576,124.49612528178841,4.2,36.732810023473576,124.49612528178841,33.835255481252425,124.79697939751917,3.593089556827697,S14 S15 S16 S18 S18-2 S8,1883.0
1983,2016-05-26 20:45:34,53.071223309030756,121.62606718298048,4.2,53.071223309030756,121.62606718298048,49.060784297489484,122.47254283726978,3.6617851321398724,S14 S16 S17 S18 S18-2 S8,1883.0
1984,2016-05-26 20:46:04,63.22897962294519,129.03928254079074,4.3,63.22897962294519,129.03928254079074,62.39219290025778,127.33615663455942,3.8127024977560358,S14 S16 S17 S18 S18-2 S8,1883.0
1985,2016-05-26 20:46:28,60.535922038019635,144.76399743650109,4.2,60.535922038019635,144.76399743650109,62.93710474954437,140.93106820215553,3.6324619540527716,S14 S16 S17 S18 S18-2 S8,1883.0
1986,2016-05-26 20:47:24,47.01317494758405,164.2956400839612,4.2,,,,,,S14 S16 S17 S18 S18-2 S8,1883.0
1987,2016-05-26 20:48:37,51.04573638027068,153.17184929922223,4.2,51.04573638027068,153.17184929922223,51.448615081412285,153.45219677650562,4.155880583495589,S14 S16 S17 S18 S18-2 S8,1883.0
